
 Lista de Imóveis da Caixa;;Data de geração:;19/05/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 8444404735682 ;GO ;LUZIANIA ;JARDIM BANDEIRANTE ;QUADRA 87, N. SN, CASA 01 LT 13 QD 87 ;25.982,72;106.000,00;75.49;Não;Casa, 0.00 de área total, 57.00 de área privativa, 173.75 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404735682
 8444404108912 ;GO ;LUZIANIA ;MANSOES DE RECREIO ESTRELA DALVA IV ;QUADRA 149 LOTE 10 A RUA 28, N. SN, CS 10 ;29.576,56;115.000,00;74.29;Não;Casa, 0.00 de área total, 58.28 de área privativa, 112.41 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404108912
 8444402379854 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA IX ;QUADRA 73, N. SN, CASA 09, LT 12, RUA 64 ;29.142,04;107.000,00;72.77;Não;Casa, 0.00 de área total, 51.78 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402379854
 8444402027150 ;GO ;LUZIANIA ;MANSOES DE RECREIO ESTRELA DALVA IV ;AVENIDA DAS PALMEIRAS, N. SN, LOTE 14 DA QUADRA 138 ;30.776,17;113.000,00;72.77;Não;Casa, 0.00 de área total, 48.29 de área privativa, 81.23 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402027150
 8444402523459 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA X ;QUADRA 529, N. SN, CS 02, LT 18, RUA 355 ;34.157,38;125.000,00;72.68;Não;Casa, 0.00 de área total, 54.78 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402523459
 8444402212186 ;GO ;LUZIANIA ;CHACARAS MARAJOARA ;RUA ARAGUARI, N. SN, CASA 03 LOTE 16-B QUADRA 10 ;35.862,63;129.805,83;72.38;Não;Casa, 0.00 de área total, 50.43 de área privativa, 152.57 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402212186
 8444413234321 ;GO ;LUZIANIA ;MANSOES DE RECREIO ESTRELA DALVA IV ;QUADRA 150, N. SN, LT 23, AV DAS ACACIAS ;33.863,03;118.500,00;71.43;Não;Casa, 0.00 de área total, 52.65 de área privativa, 120.00 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413234321
 8444404105859 ;GO ;LUZIANIA ;MANSOES DE RECREIO ESTRELA DALVA VI ;QUADRA 149, N. SN, LT 10A, RUA 28, CASA 4 ;27.908,23;96.700,00;71.14;Não;Casa, 0.00 de área total, 58.28 de área privativa, 112.40 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404105859
 8444405309873 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA IX ;RUA 183, N. SN, CS 02 QD 310 ;42.354,45;133.000,00;68.16;Não;Casa, 0.00 de área total, 65.62 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405309873
 8787700292970 ;GO ;LUZIANIA ;CIDADE OSFAYA ;RUA TAREK, N. SN, Apto 302, BL B, QD 20, LT A1 ;37.709,74;115.000,00;67.21;Não;Apartamento, 0.00 de área total, 53.22 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700292970
 8555515834699 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA IX ;QUADRA 405, N. SN, CS 02, LT 06 ;43.338,88;122.000,00;64.48;Não;Casa, 0.00 de área total, 54.78 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555515834699
 8787706806437 ;GO ;LUZIANIA ;LOTEAMENTO RAQUEL PIMENTEL ;RUA RP3, N. SN, Apto 404, QD 11, LT 01, BL H ;41.207,46;116.000,00;64.48;Não;Apartamento, 0.00 de área total, 46.23 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706806437
 8444404891773 ;GO ;LUZIANIA ;JARDIM BANDEIRANTE ;QUADRA 87, N. SN, CS 01 LT 16 RUA 23 ;35.893,18;100.000,00;64.11;Não;Casa, 0.00 de área total, 57.00 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404891773
 8555515570772 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA IX ;QUADRA 295 LOTE 14 RUA 92, N. SN, CASA 01 - COND RES MELO FILHO ;47.768,64;133.000,00;64.09;Não;Casa, 0.00 de área total, 65.31 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555515570772
 8444420448684 ;GO ;LUZIANIA ;MANSOES DE RECREIO ESTRELA DALVA IV ;QUADRA 150 LOTE, N. 10, CASA 05 ;39.414,32;108.700,00;63.75;Não;Casa, 52.65 de área total, 52.65 de área privativa, 109.20 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420448684
 8444403322910 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA X ;QUADRA 458, N. S/N, LT 14A, CS 03 ;34.209,25;93.000,00;63.22;Não;Casa, 0.00 de área total, 55.12 de área privativa, 194.95 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403322910
 8787700251859 ;GO ;LUZIANIA ;CIDADE OSFAYA ;RUA TAREK, N. SN, Apto 104, BL C, QD 20, LT A1 ;46.839,47;127.250,00;63.20;Não;Apartamento, 91.05 de área total, 60.90 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700251859
 8444401002501 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA IX ;QUADRA 292, N. SN, CS 04 LT 06 ;49.324,08;134.000,00;63.20;Não;Casa, 59.66 de área total, 59.66 de área privativa, 90.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401002501
 8444408191571 ;GO ;LUZIANIA ;JARDIM ZULEIKA ;RUA BOM PASTOR N SN 201 1623FRENTE P AREA EXTERNA, N. SN, Apto 201 ;67.557,32;179.000,00;62.26;Não;Apartamento, 0.00 de área total, 69.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408191571
 8444401369227 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA X ;QD 478, N. SN, LT 06E ;48.970,82;127.000,00;61.45;Não;Casa, 58.42 de área total, 58.42 de área privativa, 207.44 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401369227
 8787706749182 ;GO ;LUZIANIA ;LOTEAMENTO RAQUEL PIMENTEL ;RUA RP5, N. SN, Apto 403, BL B, QD 11, LT 01 ;49.509,20;128.000,00;61.33;Não;Apartamento, 0.00 de área total, 46.23 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706749182
 8444403745439 ;GO ;LUZIANIA ;PARQUE INDUSTRIAL MINGONE ;RUA 7, N. SN, CS05,QD38, LT F ;49.122,41;126.000,00;61.02;Não;Casa, 0.00 de área total, 55.77 de área privativa, 152.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403745439
 8555502722730 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA X ;RUA 112, N. SN, QD 541 LT 14 CASA 05 ;46.392,42;119.000,00;61.02;Não;Casa, 0.00 de área total, 53.64 de área privativa, 85.00 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555502722730
 8444404126325 ;GO ;LUZIANIA ;CHACARAS MARAJOARA ;RUA UBERLANDIA, N. SN, CS 4 LT 7 QD 21 ;46.002,57;118.000,00;61.02;Não;Casa, 0.00 de área total, 55.02 de área privativa, 150.70 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404126325
 8444424879434 ;GO ;LUZIANIA ;CHACARAS MARAJOARA ;RUA SAO CAETANO, N. S/N, CASA 17CHACARA 16A QD 10 ;44.833,02;115.000,00;61.02;Não;Casa, 50.43 de área total, 50.43 de área privativa, 169.12 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424879434
 8444425108121 ;GO ;LUZIANIA ;CHACARAS MARAJOARA ;RUA ARAGUARI, N. S/N, QD 10 CS 22 CH 16A ;47.561,98;122.000,00;61.02;Não;Casa, 0.00 de área total, 50.43 de área privativa, 199.05 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425108121
 8555513664311 ;GO ;LUZIANIA ;CHACARAS MARAJOARA ;RUA LEME ESQUINA COM A RUA BAURU, N. SN, CS 02 LT11 QD 07 ;46.782,27;120.000,00;61.02;Não;Casa, 105.46 de área total, 55.91 de área privativa, 127.05 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555513664311
 8444425048803 ;GO ;LUZIANIA ;CHACARAS MARAJOARA ;RUA RUA ARAGUARI, N. SN, CS 21 ;52.452,84;133.000,00;60.57;Não;Casa, 80.36 de área total, 50.43 de área privativa, 169.12 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425048803
 8555511581532 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA X ;QUADRA 449, N. S/N, LT 10, RUA 325 ;63.891,00;158.000,00;59.57;Não;Casa, 0.00 de área total, 95.00 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555511581532
 8444410301702 ;GO ;LUZIANIA ;CHACARAS MARAJOARA ;RUA LEME, N. SN, LOT 11 QD 07 CS 08 ;43.168,97;106.000,00;59.28;Não;Casa, 105.46 de área total, 55.91 de área privativa, 127.05 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410301702
 8444404134344 ;GO ;LUZIANIA ;CHACARAS MARAJOARA ;RUA BAURU, N. SN, CS 10,  CH 07, QD 09 ;44.121,60;108.000,00;59.15;Não;Casa, 0.00 de área total, 55.73 de área privativa, 149.47 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404134344
 8444400712718 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA IX ;RUA 185, N. SN, CS 01 LT 10 QD 363 ;44.938,66;110.000,00;59.15;Não;Casa, 0.00 de área total, 55.71 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400712718
 8555505121339 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA IX ;R Q QUADRA 364 LT 05, N. SN, CS 01 ;45.755,73;112.000,00;59.15;Não;Casa, 0.00 de área total, 55.57 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555505121339
 1444406117503 ;GO ;LUZIANIA ;PARQUE ALVORADA II ;AVENIDA XIII, N. SN, QD 267, LT 01 ;194.141,52;475.000,00;59.13;Sim;Terreno, 0.00 de área total, 0.00 de área privativa, 5625.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406117503
 8444404183671 ;GO ;LUZIANIA ;CHACARAS MARAJOARA ;RUA UBERLANDIA, N. SN, CS 16  LT 07 QD 21 ;48.776,73;119.000,00;59.02;Não;Casa, 0.00 de área total, 55.02 de área privativa, 150.70 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404183671
 8555508322351 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA V ;RUA CENTO E DOZE, N. SN, CS 02, LT 04, QD 541 ;49.842,45;121.600,00;59.02;Não;Casa, 0.00 de área total, 53.64 de área privativa, 120.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555508322351
 8444400132290 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA IX ;QUADRA 194, N. SN, CS 02, LT 10, RUA 135 ;49.186,62;120.000,00;59.02;Não;Casa, 0.00 de área total, 60.75 de área privativa, 118.74 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400132290
 8787701034800 ;GO ;LUZIANIA ;LOTEAMENTO RAQUEL PIMENTEL ;RUA 9, N. SN, Apto 104, BL A QD 14 ;51.236,07;125.000,00;59.02;Não;Apartamento, 0.00 de área total, 46.23 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701034800
 8444408543206 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA X ;RUA 370, N. SN, CS 03 LT 20 QD 569 ;55.360,71;134.000,00;58.69;Não;Casa, 60.08 de área total, 60.08 de área privativa, 347.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408543206
 8444400498180 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA V ;RUA 114, N. SN, LT 03, QD 394, CS 01 ;40.586,90;98.000,00;58.59;Não;Casa, 0.00 de área total, 55.09 de área privativa, 138.77 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400498180
 8444402108915 ;GO ;LUZIANIA ;RESIDENCIAL COPAIBAS ;RUA CELIO DE ARAUJO MELO, N. SN, LT 14 -QD 16 ;53.459,99;129.000,00;58.56;Não;Casa, 0.00 de área total, 54.82 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402108915
 8444418682292 ;GO ;LUZIANIA ;PARQUE INDUSTRIAL MINGONE ;RUA 45, N. SN, Apto 102, 01 PAV LT B QD 110 ;54.496,04;131.500,00;58.56;Não;Apartamento, 0.00 de área total, 68.15 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418682292
 8444426548826 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA IX ;RUA 190, N. SN, Apto 201, GARAGEM 201 LT 02 QD 241 ;53.874,41;130.000,00;58.56;Não;Apartamento, 0.00 de área total, 62.38 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426548826
 8444404018727 ;GO ;LUZIANIA ;JARDIM ZULEIKA ;RUA LORENA, N. SN, CASA 04 LOT 19 QD 14 ;55.946,50;135.000,00;58.56;Não;Casa, 0.00 de área total, 60.00 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404018727
 8787705115287 ;GO ;LUZIANIA ;LOTEAMENTO RAQUEL PIMENTEL ;RUA RP3, N. SN, Apto 301, LT.01 QD.13-BL. C ;53.874,41;130.000,00;58.56;Não;Apartamento, 0.00 de área total, 46.23 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705115287
 8787713289590 ;GO ;LUZIANIA ;FAZENDA SAIA VELHA ;RUA ARAGUAIA, N. SN, Apto 201, DUPLEX, BL 50, GLEBA GA5 ;55.532,09;134.000,00;58.56;Não;Apartamento, 0.00 de área total, 57.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713289590
 8444426702752 ;GO ;LUZIANIA ;CIDADE OSFAYA ;RUA ELMASUB, N. SN, CS 01 LT 06 QD 15 ;60.763,84;145.000,00;58.10;Não;Casa, 0.00 de área total, 65.34 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426702752
 8787712779306 ;GO ;LUZIANIA ;FAZENDA SAIA VELHA ;RUA ARAGUAIA, N. SN, Apto 201, BL 01,  GLEBA GA5 ;60.763,84;145.000,00;58.10;Não;Apartamento, 0.00 de área total, 57.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712779306
 8444401949177 ;GO ;LUZIANIA ;PARQUE INDUSTRIAL MINGONE ;QUADRA 194, N. SN, CS 02 LT M RUA 19 ;68.117,76;160.500,00;57.56;Não;Casa, 0.00 de área total, 94.11 de área privativa, 169.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401949177
 8444403571295 ;GO ;LUZIANIA ;PARQUE INDUSTRIAL MINGONE ;QUADRA 35, N. S/N, CS 01 LT L RUA 03 ;75.544,92;178.000,00;57.56;Não;Casa, 0.00 de área total, 69.96 de área privativa, 175.37 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403571295
 8787706289220 ;GO ;LUZIANIA ;LOTEAMENTO RAQUEL PIMENTEL ;RUA RP5, N. SN, Apto 104, BL E, QD 08, LT 01 ;59.587,69;140.000,00;57.44;Não;Apartamento, 0.00 de área total, 46.23 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706289220
 8444414601921 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA X ;QUADRA 569, N. SN, CS 02 LT 14 RUA 370 ;47.856,55;112.000,00;57.28;Não;Casa, 0.00 de área total, 55.77 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414601921
 8555513480199 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA X ;AVENIDA 02, N. S/N, CS 1, LT 19, QD 563 ;62.457,69;145.000,00;56.93;Não;Casa, 0.00 de área total, 56.36 de área privativa, 166.13 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555513480199
 8444414699107 ;GO ;LUZIANIA ;CIDADE OSFAYA ;RUA COPACABANA, N. SN, CS 2 LT 12 QD 32 ;52.465,73;120.000,00;56.28;Não;Casa, 0.00 de área total, 60.72 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414699107
 8444402486618 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA IX ;QUADRA 17 (RUA 19), N. S/N, QD 17 LT 06 CS 04 ;52.902,95;121.000,00;56.28;Não;Casa, 0.00 de área total, 52.18 de área privativa, 75.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402486618
 8787704310710 ;GO ;LUZIANIA ;LOTEAMENTO RAQUEL PIMENTEL ;RUA 9, N. SN, Apto 403, BL B, QD13, LT 01 ;52.028,52;119.000,00;56.28;Não;Apartamento, 0.00 de área total, 46.23 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704310710
 8787704515540 ;GO ;LUZIANIA ;LOTEAMENTO RAQUEL PIMENTEL ;RUA 9, N. SN, Apto 202, BL E, QD13, LT 01 ;51.591,31;118.000,00;56.28;Não;Apartamento, 0.00 de área total, 46.23 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704515540
 8787707563864 ;GO ;LUZIANIA ;LOTEAMENTO RAQUEL PIMENTEL ;RUA RP4, N. SN, Apto 402, BL C, QD 09, LT 01 ;50.716,88;116.000,00;56.28;Não;Apartamento, 0.00 de área total, 46.23 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707563864
 8444416374442 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA X ;RUA 120, N. SN, CS 02, LT 20, QD 522 ;67.424,02;154.000,00;56.22;Não;Casa, 0.00 de área total, 58.47 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416374442
 8444406196843 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA IX ;RUA 134, N. SN, CS 01, LT 11, QD 364 ;62.608,02;143.000,00;56.22;Não;Casa, 0.00 de área total, 55.77 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406196843
 8555513714491 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA X ;RUA 277, N. SN, CS 02 L16 Q 425 ;45.790,85;104.000,00;55.98;Não;Casa, 0.00 de área total, 55.77 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555513714491
